"","address","charging","engineType","exterior","fuel","interior","name","smartPhoneRequired","vin","City","Longitude","Latitude","Altitude"
"165","Swenson Ave 884, 78702 Austin",NA,"CE","GOOD",72,"GOOD","GJX 9016","FALSE","WMEEJ3BA5AK417888","austin",-97.71566,30.26416,0
"166","E 8th St 136, 78701 Austin",NA,"CE","GOOD",78,"GOOD","FBV 4437","FALSE","WMEEJ3BA9FK799298","austin",-97.74143,30.2702,0
"167","Sylvan Dr 1618, 78741 Austin",NA,"CE","GOOD",100,"GOOD","FJC 9936","FALSE","WMEEJ3BA2FK801781","austin",-97.73562,30.24053,0
"168","Chicon St 160, 78702 Austin",NA,"CE","GOOD",54,"GOOD","FHB 0245","FALSE","WMEEJ3BA6FK800908","austin",-97.72432,30.25771,0
"169","W 9th St 171, 78701 Austin",NA,"CE","GOOD",66,"UNACCEPTABLE","FJC 9779","FALSE","WMEEJ3BA0FK802847","austin",-97.74271,30.27112,0
"170","Brazos St 631, 78701 Austin",NA,"CE","GOOD",18,"GOOD","FHB 2845","FALSE","WMEEJ3BA4FK801863","austin",-97.74131,30.268,0
"171","Kingsbury St 1104, 78703 Austin",NA,"CE","GOOD",30,"UNACCEPTABLE","CSF 8923","FALSE","WMEEJ3BA0EK734600","austin",-97.75148,30.28093,0
"172","The Parking Spot",NA,"CE","GOOD",100,"GOOD","FBV 4422","FALSE","WMEEJ3BA5FK799802","austin",-97.67598,30.22049,0
"173","Kingsbury St 1221, 78703 Austin",NA,"CE","GOOD",100,"GOOD","FBV 4439","FALSE","WMEEJ3BA8FK799261","austin",-97.75252,30.28128,0
"174","Angelina St 1104, 78702 Austin",NA,"CE","GOOD",63,"GOOD","FGZ 8813","FALSE","WMEEJ3BA8FK802417","austin",-97.72483,30.26774,0
"175","San Jacinto Blvd 1228, 78701 Austin",NA,"CE","GOOD",100,"GOOD","CK9 T255","FALSE","WMEEJ3BA2AK417878","austin",-97.73813,30.27373,0
"176","Onion St 658, 78702 Austin",NA,"CE","GOOD",30,"GOOD","FFD 6224","FALSE","WMEEJ3BA6FK801606","austin",-97.7273,30.26396,0
"177","Patterson Ave 662, 78703 Austin",NA,"CE","GOOD",60,"GOOD","FJC 9929","FALSE","WMEEJ3BA0FK801293","austin",-97.76603,30.27735,0
"178","Waller St 516, 78702 Austin",NA,"CE","GOOD",100,"GOOD","FBV 4359","FALSE","WMEEJ3BA2FK799871","austin",-97.73079,30.26367,0
"179","Pruett St 2357, 78703 Austin",NA,"CE","GOOD",96,"GOOD","FGZ 8803","FALSE","WMEEJ3BA5FK801483","austin",-97.77217,30.28156,0
"180","Easy Wind Dr, 78752 Austin",NA,"CE","GOOD",36,"GOOD","FHB 0246","FALSE","WMEEJ3BA4FK802043","austin",-97.71855,30.33956,0
"181","Garden Villa Ln 3764, 78704 Austin",NA,"CE","GOOD",84,"GOOD","CSG 1099","FALSE","WMEEJ3BA5EK749142","austin",-97.77309,30.23102,0
"182","Nelray Blvd 531, 78751 Austin",NA,"CE","GOOD",96,"GOOD","CZT 1026","FALSE","WMEEJ3BA8EK748230","austin",-97.72522,30.32146,0
"183","Crossing Pl, 78741 Austin",NA,"CE","GOOD",57,"GOOD","FHB 2860","FALSE","WMEEJ3BA3FK802079","austin",-97.71133,30.24052,0
"184","Pedernales St 86, 78702 Austin",NA,"CE","GOOD",66,"GOOD","FHB 2863","FALSE","WMEEJ3BA3FK802325","austin",-97.71731,30.25326,0
"185","Timbercreek Apartments",NA,"CE","GOOD",42,"GOOD","FFD 7840","FALSE","WMEEJ3BA2FK803210","austin",-97.75159,30.25617,0
"186","W 2nd St 330, 78701 Austin",NA,"CE","GOOD",93,"GOOD","FBV 4364","FALSE","WMEEJ3BA5FK799606","austin",-97.74691,30.26517,0
"187","E 32nd St 1713, 78722 Austin",NA,"CE","GOOD",100,"GOOD","CYL 4629","FALSE","WMEEJ3BA6EK748789","austin",-97.71659,30.28663,0
"188","Hartford Rd 1626, 78703 Austin",NA,"CE","GOOD",63,"GOOD","FJC 9926","FALSE","WMEEJ3BA2FK801196","austin",-97.76118,30.28572,0
"189","Wickersham Ln 2213, 78741 Austin",NA,"CE","GOOD",36,"GOOD","FHB 2827","FALSE","WMEEJ3BA9FK802670","austin",-97.72119,30.22967,0
"190","La Casa Dr 2193, 78704 Austin",NA,"CE","GOOD",51,"GOOD","CSF 9191","FALSE","WMEEJ3BA5EK734706","austin",-97.78043,30.24755,0
"191","Gibson St W 1143, 78704 Austin",NA,"CE","GOOD",24,"GOOD","FBV 4487","FALSE","WMEEJ3BA8FK803020","austin",-97.76145,30.25456,0
"192","Stark St 811, 78756 Austin",NA,"CE","GOOD",78,"GOOD","FBV 4423","FALSE","WMEEJ3BA5FK799685","austin",-97.72725,30.32585,0
"193","W 8th St 241, 78701 Austin",NA,"CE","GOOD",100,"GOOD","FGZ 8678","FALSE","WMEEJ3BA7FK802036","austin",-97.74385,30.2704,0
"194","Hemphill Park 2768, 78705 Austin",NA,"CE","GOOD",100,"GOOD","FBV 4369","FALSE","WMEEJ3BA7FK799204","austin",-97.74126,30.29299,0
"195","Humming Bird Ln 5576, 78745 Austin",NA,"CE","GOOD",69,"GOOD","FGZ 8846","FALSE","WMEEJ3BA4FK802883","austin",-97.77846,30.20737,0
"196","Capitol Metro Headquarters",NA,"CE","GOOD",33,"GOOD","FBV 4436","FALSE","WMEEJ3BA9FK799317","austin",-97.7099,30.25625,0
"197","Crestview Station",NA,"CE","GOOD",57,"GOOD","FBV 4429","FALSE","WMEEJ3BA3FK799474","austin",-97.71947,30.33886,0
"198","The Parking Spot",NA,"CE","GOOD",54,"UNACCEPTABLE","FBV 4360","FALSE","WMEEJ3BA0FK799920","austin",-97.67598,30.22049,0
"199","E 3rd St 648, 78701 Austin",NA,"CE","GOOD",57,"GOOD","CZT 0935","FALSE","WMEEJ3BAXEK748343","austin",-97.73756,30.26355,0
"200","East Ave 54, 78701 Austin",NA,"CE","GOOD",93,"GOOD","FBV 4368","FALSE","WMEEJ3BA8FK799213","austin",-97.73834,30.25713,0
"201","Cedar Ave 1236, 78702 Austin",NA,"CE","GOOD",42,"GOOD","CSG 1543","FALSE","WMEEJ3BA7EK734643","austin",-97.71307,30.27523,0
"202","E 22nd St 2520, 78722 Austin",NA,"CE","GOOD",66,"GOOD","FGZ 8615","FALSE","WMEEJ3BA8FK802384","austin",-97.71591,30.28379,0
"203","Simond Ave 1909, 78723 Austin",NA,"CE","GOOD",15,"GOOD","FGZ 8810","FALSE","WMEEJ3BAXFK802189","austin",-97.70435,30.29689,0
"204","Emerald Wood Dr 662, 78745 Austin",NA,"CE","GOOD",12,"GOOD","CSF 8925","FALSE","WMEEJ3BA6EK735329","austin",-97.77942,30.21361,0
"205","E 10th St 357, 78701 Austin",NA,"CE","GOOD",100,"GOOD","CSF 8929","FALSE","WMEEJ3BA9EK733333","austin",-97.73842,30.2709,0
"206","S 2nd St 1152, 78704 Austin",NA,"CE","GOOD",93,"GOOD","FBV 4393","FALSE","WMEEJ3BA2FK799241","austin",-97.75427,30.25353,0
"207","The Canopy",NA,"CE","GOOD",57,"GOOD","FHB 2839","FALSE","WMEEJ3BA0FK801603","austin",-97.69811,30.26199,0
"208","Giles St 1623, 78722 Austin",NA,"CE","GOOD",81,"GOOD","FHB 2870","FALSE","WMEEJ3BA0FK802654","austin",-97.71385,30.29057,0
"209","E Oltorf St 4944, 78741 Austin",NA,"CE","UNACCEPTABLE",36,"UNACCEPTABLE","CSG 2238","FALSE","WMEEJ3BA1EK734993","austin",-97.7215,30.223,0
"210","Timbercreek Apartments",NA,"CE","GOOD",72,"GOOD","CSF 9066","FALSE","WMEEJ3BA9EK733235","austin",-97.75159,30.25617,0
"211","Lamar Square Dr 1352, 78704 Austin",NA,"CE","GOOD",63,"GOOD","CZT 0995","FALSE","WMEEJ3BA8EK748163","austin",-97.76461,30.25442,0
"212","Angelina St 1158, 78702 Austin",NA,"CE","GOOD",45,"GOOD","CZT 0922","FALSE","WMEEJ3BA0EK748416","austin",-97.72449,30.26954,0
"213","West Anderson Plaza",NA,"CE","GOOD",78,"GOOD","FHB 1329","FALSE","WMEEJ3BA6FK801671","austin",-97.73253,30.35717,0
"214","Grover Ave 5796, 78756 Austin",NA,"CE","GOOD",100,"GOOD","FHB 2843","FALSE","WMEEJ3BA3FK801840","austin",-97.73104,30.32915,0
"215","Alvin, 78703 Austin",NA,"CE","GOOD",66,"GOOD","FBV 4427","FALSE","WMEEJ3BA0FK799514","austin",-97.77453,30.27954,0
"216","Pecan Grove Rd 573, 78704 Austin",NA,"CE","GOOD",100,"GOOD","FHB 2854","FALSE","WMEEJ3BA4FK800020","austin",-97.74342,30.24896,0
"217","Lambie St 727, 78701 Austin",NA,"CE","GOOD",45,"GOOD","FBV 4492","FALSE","WMEEJ3BA8FK802630","austin",-97.73829,30.25648,0
"218","East Ave 72, 78701 Austin",NA,"CE","GOOD",54,"GOOD","CZT 0916","FALSE","WMEEJ3BA5EK748332","austin",-97.73778,30.25858,0
"219","Newning Ave 1078, 78704 Austin",NA,"CE","GOOD",72,"GOOD","FGZ 8625","FALSE","WMEEJ3BA2FK802588","austin",-97.74439,30.253,0
"220","Wood St 644, 78703 Austin",NA,"CE","GOOD",42,"GOOD","FJC 9937","FALSE","WMEEJ3BA3FK801790","austin",-97.75186,30.27104,0
"221","Grooms St 3280, 78705 Austin",NA,"CE","GOOD",100,"GOOD","CZT 1027","FALSE","WMEEJ3BA9EK748267","austin",-97.73423,30.29647,0
"222","Garden St 2253, 78702 Austin",NA,"CE","GOOD",66,"GOOD","CZT 0921","FALSE","WMEEJ3BA1EK748814","austin",-97.72123,30.25277,0
"223","N Lamar Blvd 4665, 78751 Austin",NA,"CE","GOOD",72,"GOOD","FGZ 9139","FALSE","WMEEJ3BA5FK800396","austin",-97.73487,30.31568,0
"224","Newman Dr 844, 78703 Austin",NA,"CE","GOOD",100,"GOOD","CZS 9745","FALSE","WMEEJ3BA0EK748643","austin",-97.77545,30.28442,0
"225","Colorado St 390, 78701 Austin",NA,"CE","GOOD",57,"GOOD","FBV 4361","FALSE","WMEEJ3BA6FK799503","austin",-97.74484,30.26647,0
"226","E 11th St 1493, 78702 Austin",NA,"CE","GOOD",90,"GOOD","FBV 4371","FALSE","WMEEJ3BAXFK798502","austin",-97.72507,30.26764,0
"227","Crestview Station",NA,"CE","GOOD",33,"GOOD","FHB 1331","FALSE","WMEEJ3BA8FK801171","austin",-97.71947,30.33886,0
"228","E 5th St 1579, 78702 Austin",NA,"CE","GOOD",100,"GOOD","FJD 0193","FALSE","WMEEJ3BA5FK802133","austin",-97.72712,30.26226,0
"229","Randolph Rd 3404, 78722 Austin",NA,"CE","GOOD",33,"GOOD","FHB 1332","FALSE","WMEEJ3BAXFK801057","austin",-97.71129,30.28664,0
"230","Stratford Dr 2342, 78746 Austin",NA,"CE","GOOD",21,"GOOD","FGZ 8809","FALSE","WMEEJ3BA8FK802093","austin",-97.7727,30.27183,0
"231","Crestview Station",NA,"CE","GOOD",27,"GOOD","CSG 1542","FALSE","WMEEJ3BA2EK733240","austin",-97.71947,30.33886,0
"232","Jones Rd 1975, 78745 Austin",NA,"CE","GOOD",36,"GOOD","FHB 0243","FALSE","WMEEJ3BA2FK799983","austin",-97.79388,30.22063,0
"233","W 11th St 456, 78701 Austin",NA,"CE","GOOD",100,"GOOD","FGZ 9137","FALSE","WMEEJ3BA1FK802176","austin",-97.74515,30.27391,0
"234","Arpdale St 2463, 78704 Austin",NA,"CE","GOOD",27,"GOOD","FBV 4382","FALSE","WMEEJ3BA8FK799325","austin",-97.78231,30.25054,0
"235","The Parking Spot",NA,"CE","UNACCEPTABLE",15,"GOOD","FJC 9782","FALSE","WMEEJ3BA4FK802690","austin",-97.67598,30.22049,0
"236","Red River St 1444, 78701 Austin",NA,"CE","GOOD",24,"GOOD","FGZ 8804","FALSE","WMEEJ3BA6FK800374","austin",-97.73516,30.27514,0
"237","Rowood Rd 4420, 78722 Austin",NA,"CE","GOOD",93,"GOOD","FFD 7841","FALSE","WMEEJ3BA6FK803145","austin",-97.71055,30.29964,0
"238","Valley View Rd 3976, 78704 Austin",NA,"CE","GOOD",33,"UNACCEPTABLE","FHB 2898","FALSE","WMEEJ3BA3FK799989","austin",-97.78408,30.23249,0
"239","Meriden Ln 1446, 78703 Austin",NA,"CE","GOOD",100,"GOOD","FJC 9930","FALSE","WMEEJ3BA4FK801328","austin",-97.76658,30.28666,0
"240","La Casa Dr 2309, 78704 Austin",NA,"CE","GOOD",18,"GOOD","FHB 1334","FALSE","WMEEJ3BAXFK800541","austin",-97.78225,30.2488,0
"241","W 6th St 195, 78701 Austin",NA,"CE","GOOD",100,"GOOD","FBV 4370","FALSE","WMEEJ3BAXFK798967","austin",-97.74412,30.26838,0
"242","Fairlawn Ln 1828, 78704 Austin",NA,"CE","GOOD",90,"GOOD","CZT 0918","FALSE","WMEEJ3BA1EK748196","austin",-97.73968,30.24093,0
"243","Willow Hill Dr 2400, 78741 Austin",NA,"CE","GOOD",87,"GOOD","CSF 9072","FALSE","WMEEJ3BA5EK734575","austin",-97.72598,30.23378,0
"244","E 9th St 2464, 78702 Austin",NA,"CE","GOOD",57,"GOOD","FHB 2840","FALSE","WMEEJ3BA4FK801815","austin",-97.71503,30.26465,0
"245","S Pleasant Valley Rd 1842, 78741 Austin",NA,"CE","GOOD",24,"GOOD","CK9 T267","FALSE","WMEEJ3BA0AK418219","austin",-97.72227,30.23563,0
"246","Ullrich Ave 1556, 78756 Austin",NA,"CE","GOOD",45,"GOOD","CZS 9746","FALSE","WMEEJ3BA2EK748448","austin",-97.73453,30.33171,0
"247","S 1st St 722, 78704 Austin",NA,"CE","GOOD",33,"GOOD","FBV 4424","FALSE","WMEEJ3BA1FK799635","austin",-97.75185,30.25594,0
"248","W 5th St 152, 78701 Austin",NA,"CE","GOOD",100,"GOOD","FHB 2859","FALSE","WMEEJ3BA4FK801975","austin",-97.74378,30.26742,0
"249","W St Johns Ave 885, 78752 Austin",NA,"CE","GOOD",54,"GOOD","FGZ 8687","FALSE","WMEEJ3BA5FK802746","austin",-97.7192,30.33994,0
"250","W Ben White Blvd 2008, 78704 Austin",NA,"CE","GOOD",66,"GOOD","FJC 9932","FALSE","WMEEJ3BA0FK801441","austin",-97.78819,30.23065,0
"251","Lavaca St 587, 78701 Austin",NA,"CE","GOOD",48,"GOOD","CZT 1031","FALSE","WMEEJ3BA3EK748152","austin",-97.74518,30.26857,0
"252","The Parking Spot",NA,"CE","GOOD",45,"GOOD","FBV 4475","FALSE","WMEEJ3BA0FK803125","austin",-97.67598,30.22049,0
"253","Trinity St 552, 78701 Austin",NA,"CE","GOOD",84,"GOOD","FHB 1330","FALSE","WMEEJ3BA9FK801664","austin",-97.73945,30.2667,0
"254","W 11th St 1677, 78703 Austin",NA,"CE","GOOD",27,"GOOD","FBV 4362","FALSE","WMEEJ3BA9FK799558","austin",-97.76036,30.27985,0
"255","Roosevelt Ave 5412, 78756 Austin",NA,"CE","GOOD",72,"GOOD","CZT 0917","FALSE","WMEEJ3BA2EK748093","austin",-97.73414,30.325,0
"256","Kramer Station - Brockton Dr",NA,"CE","GOOD",42,"UNACCEPTABLE","FBV 4380","FALSE","WMEEJ3BA7FK799283","austin",-97.71756,30.39338,0
"257","The Element",NA,"CE","GOOD",45,"GOOD","CK9 T264","FALSE","WMEEJ3BAXAK417420","austin",-97.73022,30.24044,0
"258","Grooms St 3232, 78705 Austin",NA,"CE","GOOD",45,"GOOD","FHB 2842","FALSE","WMEEJ3BA8FK800800","austin",-97.73463,30.296,0
"259","One Highland Center",NA,"CE","GOOD",93,"GOOD","FJC 9933","FALSE","WMEEJ3BAXFK801558","austin",-97.71164,30.32867,0
"260","Hardrock Canyon Apartments",NA,"CE","GOOD",90,"GOOD","FGZ 8811","FALSE","WMEEJ3BAXFK802287","austin",-97.75122,30.39674,0
"261","E 51st St 1225, 78723 Austin",NA,"CE","GOOD",48,"GOOD","CZS 9744","FALSE","WMEEJ3BA2EK748224","austin",-97.70792,30.30788,0
"262","Panther Trl 2332, 78704 Austin",NA,"CE","GOOD",30,"GOOD","FGZ 8611","FALSE","WMEEJ3BA0FK800323","austin",-97.78866,30.23831,0
"263","Burnet Rd 4256, 78756 Austin",NA,"CE","GOOD",100,"GOOD","FGZ 8801","FALSE","WMEEJ3BA8FK801526","austin",-97.74344,30.31248,0
"264","Campbell St 576, 78703 Austin",NA,"CE","GOOD",100,"GOOD","FHB 2833","FALSE","WMEEJ3BA7FK802263","austin",-97.7644,30.27563,0
"265","Pearl St 2100, 78705 Austin",NA,"CE","GOOD",30,"GOOD","CZT 0997","FALSE","WMEEJ3BA9EK748432","austin",-97.74655,30.28483,0
"266","E 3rd St 1262, 78702 Austin",NA,"CE","GOOD",36,"GOOD","CSF 9062","FALSE","WMEEJ3BA7EK733718","austin",-97.73107,30.26152,0
"267","E Riverside Dr 2347, 78741 Austin",NA,"CE","UNACCEPTABLE",15,"UNACCEPTABLE","FBV 4472","FALSE","WMEEJ3BA5FK802617","austin",-97.72573,30.23596,0
"268","Lamar Square Dr 1316, 78704 Austin",NA,"CE","UNACCEPTABLE",36,"UNACCEPTABLE","FHB 1676","FALSE","WMEEJ3BA6FK802724","austin",-97.76335,30.25467,0
"269","E 6th St 1315, 78702 Austin",NA,"CE","GOOD",90,"GOOD","FBV 4366","FALSE","WMEEJ3BA0FK799741","austin",-97.72935,30.26396,0
"270","E 30th St 349, 78705 Austin",NA,"CE","GOOD",21,"GOOD","CSG 1518","FALSE","WMEEJ3BA3EK734896","austin",-97.73543,30.29263,0
"271","Avenue G 5275, 78751 Austin",NA,"CE","GOOD",96,"GOOD","CZT 1033","FALSE","WMEEJ3BA9EK748513","austin",-97.72041,30.31699,0
"272","W 7th St 283, 78701 Austin",NA,"CE","GOOD",66,"GOOD","FHB 2830","FALSE","WMEEJ3BAXFK800670","austin",-97.74474,30.26949,0
"273","Hart Ln 7236, 78731 Austin",NA,"CE","GOOD",78,"GOOD","FBV 4430","FALSE","WMEEJ3BA3FK799460","austin",-97.75513,30.35687,0
"274","E 32nd St 1411, 78722 Austin",NA,"CE","GOOD",100,"GOOD","FGZ 8677","FALSE","WMEEJ3BA1FK801948","austin",-97.71965,30.28809,0
"275","St Elmo Rd W 458, 78745 Austin",NA,"CE","GOOD",30,"GOOD","FGZ 8621","FALSE","WMEEJ3BA3FK802843","austin",-97.77108,30.22025,0
"276","Sunset Cliffs Blvd 1438, 92107 San Diego","FALSE","ED","GOOD",57,"GOOD","7GS T302","FALSE","WMEEJ9AA4FK827965","sandiego",-117.25427,32.73697,0
"277","SDSU Lot G Charging Station","TRUE","ED","GOOD",100,"GOOD","7EX C136","FALSE","WMEEJ9AA7FK832559","sandiego",-117.0686,32.77293,0
"278","Meade Ave 3273, 92116 San Diego","FALSE","ED","GOOD",35,"GOOD","7GS T331","FALSE","WMEEJ9AA7FK827555","sandiego",-117.12305,32.75716,0
"279","University Ave 2640, 92104 San Diego","FALSE","ED","UNACCEPTABLE",67,"UNACCEPTABLE","7GS T295","FALSE","WMEEJ9AA9FK828321","sandiego",-117.13528,32.7485,0
"280","Guizot St 1661, 92107 San Diego","FALSE","ED","GOOD",26,"GOOD","7MO F243","FALSE","WMEEJ9AA3FK839038","sandiego",-117.24584,32.7375,0
"281","Madison Ave 1650, 92116 San Diego","FALSE","ED","GOOD",33,"GOOD","7GS U628","FALSE","WMEEJ9AA0FK832354","sandiego",-117.14795,32.761,0
"282","Froude St 1640, 92107 San Diego","FALSE","ED","GOOD",78,"GOOD","7GS U626","FALSE","WMEEJ9AA4FK832227","sandiego",-117.24792,32.7383,0
"283","3rd Ave 2772, 92103 San Diego","FALSE","ED","GOOD",54,"GOOD","7GS S383","FALSE","WMEEJ9AA6FK826753","sandiego",-117.16223,32.73424,0
"284","Ohio St 4528, 92116 San Diego","FALSE","ED","GOOD",24,"GOOD","7GS T880","FALSE","WMEEJ9AAXFK832720","sandiego",-117.12905,32.75986,0
"285","Merivale Ave 3874, 92116 San Diego","FALSE","ED","GOOD",88,"GOOD","7GS T319","FALSE","WMEEJ9AAXFK825508","sandiego",-117.11131,32.76416,0
"286","E St 1140, 92101 San Diego","FALSE","ED","GOOD",93,"GOOD","7GS S417","FALSE","WMEEJ9AA1FK827471","sandiego",-117.15429,32.71478,0
"287","Long Branch Ave 4447, 92107 San Diego","FALSE","ED","GOOD",50,"GOOD","7GS S578","FALSE","WMEEJ9AA0FK824089","sandiego",-117.23791,32.74478,0
"288","Ebers St 2038, 92107 San Diego","FALSE","ED","GOOD",62,"GOOD","7GS S511","FALSE","WMEEJ9AA4FK826296","sandiego",-117.24381,32.74605,0
"289","Macy's Charging Stations","FALSE","ED","UNACCEPTABLE",22,"UNACCEPTABLE","7FH G747","FALSE","WMEEJ9AA6FK832603","sandiego",-117.14554,32.76924,0
"290","Evans Pl 554, 92103 San Diego","FALSE","ED","GOOD",72,"GOOD","7GS S515","FALSE","WMEEJ9AAXFK826769","sandiego",-117.15991,32.74607,0
"291","Alabama St 3546, 92104 San Diego","FALSE","ED","GOOD",45,"GOOD","7JD A887","FALSE","WMEEJ9AA4FK832437","sandiego",-117.14223,32.74294,0
"292","Alabama St 3660, 92104 San Diego","FALSE","ED","GOOD",71,"GOOD","7GS S499","FALSE","WMEEJ9AA8FK825443","sandiego",-117.14229,32.74454,0
"293","Meade Ave 3022, 92116 San Diego","FALSE","ED","GOOD",35,"GOOD","7EX C142","FALSE","WMEEJ9AA3FK832641","sandiego",-117.12958,32.75771,0
"294","Truxtun Road Charging Station","FALSE","ED","GOOD",41,"GOOD","7GS S428","FALSE","WMEEJ9AA0FK828062","sandiego",-117.2159,32.73821,0
"295","32nd St 3526, 92104 San Diego","FALSE","ED","GOOD",82,"GOOD","7GS T293","FALSE","WMEEJ9AAXFK828182","sandiego",-117.12508,32.74245,0
"296","35th St 4431, 92116 San Diego","FALSE","ED","GOOD",24,"GOOD","7GS U001","FALSE","WMEEJ9AA4FK832860","sandiego",-117.11783,32.75777,0
"297","Mission Valley Rd, 92108 San Diego","FALSE","ED","UNACCEPTABLE",38,"UNACCEPTABLE","7GS S413","FALSE","WMEEJ9AA2FK826409","sandiego",-117.15126,32.77633,0
"298","Voltaire St 5060, 92107 San Diego","FALSE","ED","GOOD",36,"GOOD","7GS T923","FALSE","WMEEJ9AA5FK833158","sandiego",-117.24761,32.75272,0
"299","Felspar St 868, 92109 San Diego","FALSE","ED","GOOD",20,"GOOD","7GS S480","FALSE","WMEEJ9AA8FK827502","sandiego",-117.25446,32.79777,0
"300","Rhode Island St 4621, 92116 San Diego","FALSE","ED","GOOD",92,"GOOD","7GS S495","FALSE","WMEEJ9AA4FK826492","sandiego",-117.15493,32.76114,0
"301","39th St 4730, 92116 San Diego","FALSE","ED","GOOD",65,"GOOD","7GS S569","FALSE","WMEEJ9AA0FK828028","sandiego",-117.11096,32.76402,0
"302","Richmond St 4004, 92103 San Diego","FALSE","ED","GOOD",45,"GOOD","7GS S410","FALSE","WMEEJ9AA3FK827147","sandiego",-117.15135,32.74995,0
"303","Womble Rd 2888, 92106 San Diego","FALSE","ED","GOOD",53,"GOOD","7GS T925","FALSE","WMEEJ9AA5FK832950","sandiego",-117.21828,32.73673,0
"304","F St 2224, 92102 San Diego","FALSE","ED","GOOD",49,"GOOD","7EX C139","FALSE","WMEEJ9AA8FK832599","sandiego",-117.14378,32.71378,0
"305","Adams Ave 3920, 92116 San Diego","FALSE","ED","GOOD",48,"GOOD","7GS S481","FALSE","WMEEJ9AA0FK827459","sandiego",-117.11056,32.76334,0
"306","Dwight St 2580, 92104 San Diego","FALSE","ED","GOOD",93,"GOOD","7GS T912","FALSE","WMEEJ9AA3FK833501","sandiego",-117.13609,32.744,0
"307","Catalina Blvd 1513, 92107 San Diego","FALSE","ED","GOOD",55,"GOOD","7GS T275","FALSE","WMEEJ9AA3FK828167","sandiego",-117.2426,32.73188,0
"308","Bonita Cove Charging Station","FALSE","ED","GOOD",100,"GOOD","7GS S369","FALSE","WMEEJ9AA3FK823566","sandiego",-117.24829,32.77086,0
"309","India St 3579, 92103 San Diego","FALSE","ED","GOOD",96,"GOOD","7GS U610","FALSE","WMEEJ9AA9FK832188","sandiego",-117.17834,32.74008,0
"310","Island Ave 2445, 92102 San Diego","FALSE","ED","GOOD",96,"GOOD","7GS T901","FALSE","WMEEJ9AA6FK832892","sandiego",-117.14141,32.71048,0
"311","Brookes Ave 458, 92103 San Diego","FALSE","ED","GOOD",76,"GOOD","7GS S572","FALSE","WMEEJ9AA7FK827412","sandiego",-117.16085,32.74329,0
"312","Torrance St 1320, 92103 San Diego","FALSE","ED","GOOD",35,"GOOD","7GS S505","FALSE","WMEEJ9AA9FK827170","sandiego",-117.17514,32.74446,0
"313","Boundary St 4612, 92116 San Diego","FALSE","ED","GOOD",60,"GOOD","7JD A889","FALSE","WMEEJ9AA6FK832648","sandiego",-117.12792,32.76171,0
"314","Utah St 3710, 92104 San Diego","FALSE","ED","GOOD",39,"GOOD","7GS S581","FALSE","WMEEJ9AA7FK825675","sandiego",-117.13292,32.74549,0
"315","Grim Ave 3826, 92104 San Diego","FALSE","ED","GOOD",50,"GOOD","7GS U020","FALSE","WMEEJ9AAXFK825749","sandiego",-117.1282,32.74771,0
"316","B St 343, 92101 San Diego","FALSE","ED","GOOD",64,"GOOD","7GS T312","FALSE","WMEEJ9AA6FK826560","sandiego",-117.1616,32.71776,0
"317","Historic Decatur Road Charging Station","FALSE","ED","GOOD",77,"GOOD","7JD A895","FALSE","WMEEJ9AA7FK832674","sandiego",-117.21206,32.73913,0
"318","Friars Rd, 92110 San Diego","FALSE","ED","GOOD",78,"GOOD","7GS S484","FALSE","WMEEJ9AA3FK826709","sandiego",-117.19864,32.76303,0
"319","Bush St 1262, 92103 San Diego","FALSE","ED","GOOD",93,"GOOD","7GS U005","FALSE","WMEEJ9AA5FK832382","sandiego",-117.17457,32.74741,0
"320","Kansas St 4188, 92104 San Diego","FALSE","ED","GOOD",92,"GOOD","7GS T326","FALSE","WMEEJ9AA6FK828163","sandiego",-117.13151,32.75388,0
"321","Pentuckett Ave 1820, 92104 San Diego","FALSE","ED","GOOD",78,"GOOD","7GS U614","FALSE","WMEEJ9AA3FK832414","sandiego",-117.11714,32.72431,0
"322","San Diego Ave 2462, 92110 San Diego","FALSE","ED","GOOD",36,"GOOD","7GS T887","FALSE","WMEEJ9AA3FK832218","sandiego",-117.19418,32.75242,0
"323","Ingalls St 4008, 92103 San Diego","FALSE","ED","GOOD",41,"GOOD","7GS U630","FALSE","WMEEJ9AA2FK832565","sandiego",-117.17501,32.75003,0
"324","N Harbor Dr 1320, 92101 San Diego","FALSE","ED","GOOD",53,"GOOD","7GS S566","FALSE","WMEEJ9AA0FK826098","sandiego",-117.17322,32.7191,0
"325","20th St 654, 92102 San Diego","FALSE","ED","GOOD",93,"GOOD","7GS T907","FALSE","WMEEJ9AA8FK832828","sandiego",-117.1459,32.71227,0
"326","Reuben H Fleet Science center charging station","FALSE","ED","GOOD",100,"GOOD","7GS T888","FALSE","WMEEJ9AA0FK832936","sandiego",-117.14729,32.73044,0
"327","6th Ave 3051, 92103 San Diego","FALSE","ED","GOOD",37,"GOOD","7GS S376","FALSE","WMEEJ9AA0FK826702","sandiego",-117.15937,32.73717,0
"328","Pacific Hwy 3599, 92101 San Diego","FALSE","ED","GOOD",92,"GOOD","7GS S474","FALSE","WMEEJ9AA6FK827949","sandiego",-117.1816,32.73962,0
"329","Hotel Circle Pl 2592, 92108 San Diego","FALSE","ED","UNACCEPTABLE",35,"UNACCEPTABLE","7GS S504","FALSE","WMEEJ9AA8FK826351","sandiego",-117.18688,32.76057,0
