"","address","charging","engineType","exterior","fuel","interior","name","smartPhoneRequired","vin","City","Longitude","Latitude","Altitude","Time....Sys.time.."
"1758","E 14th St 1934, 78702 Austin",NA,"CE","GOOD",96,"GOOD","CSF 8926","FALSE","WMEEJ3BA5EK733930","austin",-97.71997,30.27587,0,2015-12-05 22:45:43
"1759","Stephen F Austin Dr, 78703 Austin",NA,"CE","GOOD",60,"GOOD","CZT 0999","FALSE","WMEEJ3BA4EK748886","austin",-97.77,30.27447,0,2015-12-05 22:45:43
"1760","Grove Blvd 1219, 78741 Austin",NA,"CE","GOOD",87,"GOOD","DBW 2627","FALSE","WMEEJ3BA3EK748698","austin",-97.70478,30.23416,0,2015-12-05 22:45:43
"1761","Hillside Villas Apartments 1",NA,"CE","GOOD",90,"GOOD","FBV 4358","FALSE","WMEEJ3BA2FK798395","austin",-97.72129,30.22831,0,2015-12-05 22:45:43
"1762","Lakeshore Blvd S 1741, 78741 Austin",NA,"CE","GOOD",42,"GOOD","FGZ 8629","FALSE","WMEEJ3BA9FK802300","austin",-97.72922,30.24488,0,2015-12-05 22:45:43
"1763","Southridge Dr 3764, 78704 Austin",NA,"CE","GOOD",36,"GOOD","FHB 0200","FALSE","WMEEJ3BA7FK801825","austin",-97.77738,30.23226,0,2015-12-05 22:45:43
"1764","Willow St 2767, 78702 Austin",NA,"CE","UNACCEPTABLE",81,"GOOD","FGZ 8680","FALSE","WMEEJ3BA5FK802696","austin",-97.71358,30.25235,0,2015-12-05 22:45:43
"1765","Onion St 640, 78702 Austin",NA,"CE","GOOD",57,"GOOD","FBV 4494","FALSE","WMEEJ3BA3FK802311","austin",-97.72729,30.26378,0,2015-12-05 22:45:43
"1766","Mariposa Dr 1735, 78741 Austin",NA,"CE","UNACCEPTABLE",100,"GOOD","CK9 T285","FALSE","WMEEJ3BA6AK417916","austin",-97.73641,30.2359,0,2015-12-05 22:45:43
"1767","Town Lake Cir 2411, 78741 Austin",NA,"CE","GOOD",96,"GOOD","FBV 4469","FALSE","WMEEJ3BA2FK802400","austin",-97.72279,30.23809,0,2015-12-05 22:45:43
"1768","Woodbury Dr 3922, 78704 Austin",NA,"CE","GOOD",54,"GOOD","FBV 4425","FALSE","WMEEJ3BAXFK799584","austin",-97.76058,30.22351,0,2015-12-05 22:45:43
"1769","The Connection",NA,"CE","GOOD",69,"GOOD","CSF 9065","FALSE","WMEEJ3BA0EK734533","austin",-97.72642,30.22726,0,2015-12-05 22:45:43
"1770","W 6th St 1887, 78703 Austin",NA,"CE","GOOD",72,"GOOD","CSF 9067","FALSE","WMEEJ3BA5EK734835","austin",-97.76629,30.27636,0,2015-12-05 22:45:43
"1771","Nueces St 2348, 78705 Austin",NA,"CE","GOOD",75,"GOOD","CZT 0915","FALSE","WMEEJ3BA5EK748606","austin",-97.74375,30.28725,0,2015-12-05 22:45:43
"1772","Timbercreek Apartments",NA,"CE","GOOD",27,"GOOD","FBV 4474","FALSE","WMEEJ3BA1FK802940","austin",-97.75159,30.25617,0,2015-12-05 22:45:43
"1773","One Highland Center",NA,"CE","UNACCEPTABLE",100,"GOOD","CSF 8920","FALSE","WMEEJ3BA8EK733792","austin",-97.71164,30.32867,0,2015-12-05 22:45:43
"1774","Crestview Station",NA,"CE","GOOD",93,"GOOD","CZT 0993","FALSE","WMEEJ3BA6EK748081","austin",-97.71947,30.33886,0,2015-12-05 22:45:43
"1775","Willow Hill Dr 2523, 78741 Austin",NA,"CE","GOOD",100,"GOOD","FHB 2844","FALSE","WMEEJ3BA0FK801990","austin",-97.72506,30.23319,0,2015-12-05 22:45:43
"1776","Brushy St 643, 78702 Austin",NA,"CE","GOOD",66,"GOOD","FJC 9928","FALSE","WMEEJ3BA6FK801251","austin",-97.73333,30.26582,0,2015-12-05 22:45:43
"1777","Nueces St 1561, 78701 Austin",NA,"CE","GOOD",87,"GOOD","FGZ 8681","FALSE","WMEEJ3BA2FK802719","austin",-97.74484,30.27911,0,2015-12-05 22:45:43
"1778","Oltorf St W 1291, 78704 Austin",NA,"CE","GOOD",39,"GOOD","CZS 9747","FALSE","WMEEJ3BA1EK748201","austin",-97.76931,30.24551,0,2015-12-05 22:45:43
"1779","Upson St 610, 78703 Austin",NA,"CE","GOOD",54,"GOOD","FHB 1680","FALSE","WMEEJ3BA6FK802237","austin",-97.77066,30.27878,0,2015-12-05 22:45:43
"1780","Sunny Ln 500, 78704 Austin",NA,"CE","GOOD",54,"GOOD","FGZ 8685","FALSE","WMEEJ3BA1FK803165","austin",-97.74347,30.25255,0,2015-12-05 22:45:43
"1781","E 6th St 2363, 78702 Austin",NA,"CE","GOOD",63,"GOOD","CZT 1030","FALSE","WMEEJ3BA9EK748219","austin",-97.71627,30.25946,0,2015-12-05 22:45:43
"1782","E 9th St 2111, 78702 Austin",NA,"CE","GOOD",100,"GOOD","CYL 4640","FALSE","WMEEJ3BA8EK748731","austin",-97.71874,30.26361,0,2015-12-05 22:45:43
"1783","E 51st St 1755, 78723 Austin",NA,"CE","GOOD",51,"GOOD","FGZ 8626","FALSE","WMEEJ3BA6FK802495","austin",-97.69994,30.30188,0,2015-12-05 22:45:43
"1784","Spyglass Dr 1783, 78746 Austin",NA,"CE","GOOD",72,"GOOD","CSF 9200","FALSE","WMEEJ3BA4EK734941","austin",-97.79079,30.2585,0,2015-12-05 22:45:43
"1785","San Antonio St 772, 78701 Austin",NA,"CE","GOOD",63,"GOOD","FHB 2867","FALSE","WMEEJ3BA3FK802535","austin",-97.74681,30.27101,0,2015-12-05 22:45:43
"1786","The Parking Spot",NA,"CE","GOOD",100,"GOOD","FBV 4432","FALSE","WMEEJ3BA2FK799417","austin",-97.67598,30.22049,0,2015-12-05 22:45:43
"1787","The Parking Spot",NA,"CE","GOOD",100,"GOOD","CSG 2237","FALSE","WMEEJ3BA0EK736105","austin",-97.67598,30.22049,0,2015-12-05 22:45:43
"1788","Comal St 654, 78702 Austin",NA,"CE","GOOD",48,"GOOD","FHB 2864","FALSE","WMEEJ3BA4FK802351","austin",-97.72635,30.26359,0,2015-12-05 22:45:43
"1789","Simond Ave 2070, 78723 Austin",NA,"CE","GOOD",45,"GOOD","FBV 4376","FALSE","WMEEJ3BA9FK800031","austin",-97.70101,30.29665,0,2015-12-05 22:45:43
"1790","The Parking Spot",NA,"CE","GOOD",100,"GOOD","CK9 T304","FALSE","WMEEJ3BA8AK417836","austin",-97.67598,30.22049,0,2015-12-05 22:45:43
"1791","Newning Ave 1329, 78704 Austin",NA,"CE","GOOD",81,"GOOD","CSF 8924","FALSE","WMEEJ3BA1EK733228","austin",-97.74378,30.25003,0,2015-12-05 22:45:43
"1792","E 13th St 339, 78701 Austin",NA,"CE","GOOD",78,"GOOD","FGZ 8616","FALSE","WMEEJ3BA3FK802406","austin",-97.73738,30.27426,0,2015-12-05 22:45:43
"1793","Hardrock Canyon Apartments",NA,"CE","GOOD",100,"GOOD","FGZ 9138","FALSE","WMEEJ3BA5FK803136","austin",-97.75122,30.39674,0,2015-12-05 22:45:43
"1794","Ragsdale St 1431, 78723 Austin",NA,"CE","GOOD",54,"GOOD","CSG 1544","FALSE","WMEEJ3BA6EK734861","austin",-97.70808,30.2997,0,2015-12-05 22:45:43
"1795","W 10th St 1819, 78703 Austin",NA,"CE","GOOD",63,"GOOD","FJD 0196","FALSE","WMEEJ3BA9FK800532","austin",-97.76493,30.28145,0,2015-12-05 22:45:43
"1796","The Parking Spot",NA,"CE","GOOD",100,"GOOD","FBV 4476","FALSE","WMEEJ3BA3FK802826","austin",-97.67598,30.22049,0,2015-12-05 22:45:43
"1797","Willow Creek Dr 1962, 78741 Austin",NA,"CE","GOOD",93,"GOOD","FHB 2869","FALSE","WMEEJ3BAXFK802600","austin",-97.72878,30.23334,0,2015-12-05 22:45:43
"1798","W 3rd St 847, 78701 Austin",NA,"CE","GOOD",36,"GOOD","FHB 2828","FALSE","WMEEJ3BA6FK802772","austin",-97.75263,30.26801,0,2015-12-05 22:45:43
"1799","The Parking Spot",NA,"CE","GOOD",36,"GOOD","CSF 9060","FALSE","WMEEJ3BA8EK732917","austin",-97.67598,30.22049,0,2015-12-05 22:45:43
"1800","Robinson Ave 3186, 78722 Austin",NA,"CE","GOOD",69,"GOOD","FJC 9787","FALSE","WMEEJ3BA7FK802439","austin",-97.7218,30.28898,0,2015-12-05 22:45:43
"1801","River St 731, 78701 Austin",NA,"CE","GOOD",90,"GOOD","FJC 9785","FALSE","WMEEJ3BA3FK802518","austin",-97.73884,30.25756,0,2015-12-05 22:45:43
"1802","Willowrun Dr 3416, 78704 Austin",NA,"CE","GOOD",51,"GOOD","CZS 9750","FALSE","WMEEJ3BA7EK748543","austin",-97.75537,30.226,0,2015-12-05 22:45:43
"1803","Angelina St 1156, 78702 Austin",NA,"CE","GOOD",93,"GOOD","CZT 0933","FALSE","WMEEJ3BAXEK748410","austin",-97.72443,30.26931,0,2015-12-05 22:45:43
"1804","Parker Ln 2886, 78741 Austin",NA,"CE","GOOD",27,"GOOD","FBV 4426","FALSE","WMEEJ3BAXFK799536","austin",-97.74119,30.22637,0,2015-12-05 22:45:43
"1805","N Lamar Blvd 3907, 78756 Austin",NA,"CE","GOOD",100,"GOOD","FBV 4390","FALSE","WMEEJ3BA1FK799294","austin",-97.7414,30.30649,0,2015-12-05 22:45:43
"1806","Sylvan Dr 1775, 78741 Austin",NA,"CE","GOOD",100,"GOOD","FBV 4384","FALSE","WMEEJ3BA8FK799440","austin",-97.73319,30.23881,0,2015-12-05 22:45:43
"1807","Willow Springs Rd 3541, 78704 Austin",NA,"CE","GOOD",45,"GOOD","FBV 4394","FALSE","WMEEJ3BAXFK799231","austin",-97.75673,30.22607,0,2015-12-05 22:45:43
"1808","3rd St S 563, 78704 Austin",NA,"CE","GOOD",45,"GOOD","DSH 6620","FALSE","WMEEJ3BA8EK748745","austin",-97.75264,30.25763,0,2015-12-05 22:45:43
"1809","Brazos St 569, 78701 Austin",NA,"CE","GOOD",15,"GOOD","FBV 4395","FALSE","WMEEJ3BA9FK799219","austin",-97.74149,30.26744,0,2015-12-05 22:45:43
"1810","Crestview Station",NA,"CE","GOOD",42,"GOOD","CZT 0923","FALSE","WMEEJ3BA1EK748313","austin",-97.71947,30.33886,0,2015-12-05 22:45:43
"1811","Stassney Woods - 1800 E Stassney Lane - 2 Spaces",NA,"CE","GOOD",45,"GOOD","CSG 1521","FALSE","WMEEJ3BA3EK735465","austin",-97.76107,30.19734,0,2015-12-05 22:45:43
"1812","Stark St 817, 78756 Austin",NA,"CE","GOOD",100,"GOOD","FHB 1677","FALSE","WMEEJ3BA0FK802461","austin",-97.72695,30.32568,0,2015-12-05 22:45:43
"1813","Nueces St 2733, 78705 Austin",NA,"CE","GOOD",36,"GOOD","CK9 T283","FALSE","WMEEJ3BA3AK417209","austin",-97.74265,30.29242,0,2015-12-05 22:45:43
"1814","Pease Rd 1638, 78703 Austin",NA,"CE","GOOD",100,"GOOD","FGZ 8805","FALSE","WMEEJ3BA7FK800304","austin",-97.75861,30.28451,0,2015-12-05 22:45:43
"1815","Lee Barton Dr 214, 78704 Austin",NA,"CE","GOOD",48,"GOOD","FHB 1335","FALSE","WMEEJ3BAXFK800510","austin",-97.75679,30.26313,0,2015-12-05 22:45:43
"1816","E 6th St and Brazos St",NA,"CE","GOOD",54,"GOOD","FJC 9783","FALSE","WMEEJ3BA3FK802678","austin",-97.74129,30.26805,0,2015-12-05 22:45:43
"1817","Shore District Dr 1436, 78741 Austin",NA,"CE","GOOD",66,"GOOD","FJC 9789","FALSE","WMEEJ3BAXFK802211","austin",-97.72824,30.24355,0,2015-12-05 22:45:43
"1818","San Marino Dr 3300, 78741 Austin",NA,"CE","GOOD",48,"GOOD","CK9 T281","FALSE","WMEEJ3BA4AK417428","austin",-97.74444,30.2227,0,2015-12-05 22:45:43
"1819","Post Oak St 1199, 78704 Austin",NA,"CE","GOOD",100,"GOOD","FGZ 8682","FALSE","WMEEJ3BA2FK802896","austin",-97.75737,30.25912,0,2015-12-05 22:45:43
"1820","Adam L Chapa Sr St 142, 78702 Austin",NA,"CE","GOOD",66,"GOOD","CSF 8927","FALSE","WMEEJ3BA1EK734332","austin",-97.72349,30.2572,0,2015-12-05 22:45:43
"1821","Riverside Farms Rd 2376, 78741 Austin",NA,"CE","GOOD",100,"GOOD","FHB 0203","FALSE","WMEEJ3BA6FK802268","austin",-97.71792,30.22488,0,2015-12-05 22:45:43
"1822","Crestview Station",NA,"CE","GOOD",96,"GOOD","CSG 1520","FALSE","WMEEJ3BA2EK735456","austin",-97.71947,30.33886,0,2015-12-05 22:45:43
"1823","Maple Ave 2148, 78722 Austin",NA,"CE","GOOD",60,"GOOD","CZS 9748","FALSE","WMEEJ3BA4EK748175","austin",-97.71677,30.28316,0,2015-12-05 22:45:43
"1824","Comal St 518, 78702 Austin",NA,"CE","GOOD",100,"GOOD","FHB 1679","FALSE","WMEEJ3BA9FK802278","austin",-97.72684,30.26233,0,2015-12-05 22:45:43
"1825","Bob Harrison St 1384, 78702 Austin",NA,"CE","GOOD",60,"GOOD","CZT 0920","FALSE","WMEEJ3BA2EK748904","austin",-97.72548,30.27445,0,2015-12-05 22:45:43
"1826","E 6th St 647, 78701 Austin",NA,"CE","UNACCEPTABLE",100,"UNACCEPTABLE","CZS 9753","FALSE","WMEEJ3BAXEK748066","austin",-97.73669,30.26636,0,2015-12-05 22:45:43
"1827","W 7th St 147, 78701 Austin",NA,"CE","GOOD",45,"GOOD","FBV 4386","FALSE","WMEEJ3BA9FK799544","austin",-97.74315,30.269,0,2015-12-05 22:45:43
"1828","San Antonio St 2472, 78705 Austin",NA,"CE","GOOD",90,"GOOD","FGZ 8688","FALSE","WMEEJ3BA6FK802707","austin",-97.74231,30.2889,0,2015-12-05 22:45:43
"1829","E 14th St 2908, 78702 Austin",NA,"CE","GOOD",75,"GOOD","CSF 8932","FALSE","WMEEJ3BA5EK734785","austin",-97.70796,30.27767,0,2015-12-05 22:45:43
"1830","Elmont Dr 2220, 78741 Austin",NA,"CE","GOOD",69,"GOOD","FGZ 8623","FALSE","WMEEJ3BA4FK802835","austin",-97.72367,30.24224,0,2015-12-05 22:45:43
"1831","Windsor Rd 1706, 78703 Austin",NA,"CE","GOOD",27,"GOOD","FHB 1327","FALSE","WMEEJ3BAXFK801754","austin",-97.75542,30.28332,0,2015-12-05 22:45:43
"1832","San Antonio St 664, 78701 Austin",NA,"CE","GOOD",45,"GOOD","FHB 2847","FALSE","WMEEJ3BA4FK802009","austin",-97.74718,30.26997,0,2015-12-05 22:45:43
"1833","Colorado St 571, 78701 Austin",NA,"CE","GOOD",100,"GOOD","CSF 9068","FALSE","WMEEJ3BA0EK733706","austin",-97.74417,30.26819,0,2015-12-05 22:45:43
"1834","W 34th St 703, 78705 Austin",NA,"CE","GOOD",90,"GOOD","CZT 1032","FALSE","WMEEJ3BA3EK748295","austin",-97.74152,30.30116,0,2015-12-05 22:45:43
"1835","East Ave 52, 78701 Austin",NA,"CE","GOOD",96,"GOOD","FBV 6124","FALSE","WMEEJ3BA2FK799028","austin",-97.73844,30.25681,0,2015-12-05 22:45:43
"1836","San Jacinto Blvd 1814, 78701 Austin",NA,"CE","GOOD",57,"GOOD","FBV 4381","FALSE","WMEEJ3BA6FK799310","austin",-97.7358,30.27972,0,2015-12-05 22:45:43
"1837","LCRA - Trade Center Dr",NA,"CE","GOOD",100,"GOOD","FHB 0202","FALSE","WMEEJ3BA6FK802271","austin",-97.71414,30.20749,0,2015-12-05 22:45:43
"1838","Manor Rd 4602, 78723 Austin",NA,"CE","GOOD",39,"GOOD","FHB 2831","FALSE","WMEEJ3BA9FK801051","austin",-97.68945,30.29267,0,2015-12-05 22:45:43
"1839","Westchester Ave 3514, 78759 Austin",NA,"CE","GOOD",100,"GOOD","FBV 4355","FALSE","WMEEJ3BA5FK798990","austin",-97.74409,30.36488,0,2015-12-05 22:45:43
"1840","W 9th St 141, 78701 Austin",NA,"CE","GOOD",36,"GOOD","FBV 4365","FALSE","WMEEJ3BA2FK799675","austin",-97.74234,30.27096,0,2015-12-05 22:45:43
"1841","E 7th St 703, 78701 Austin",NA,"CE","GOOD",48,"GOOD","FJC 9788","FALSE","WMEEJ3BA6FK802318","austin",-97.73567,30.26703,0,2015-12-05 22:45:43
"1842","Chalmers Ave 638, 78702 Austin",NA,"CE","GOOD",24,"GOOD","FJD 0198","FALSE","WMEEJ3BA8FK802899","austin",-97.72438,30.26274,0,2015-12-05 22:45:43
"1843","E 51st St 1757, 78723 Austin",NA,"CE","GOOD",75,"GOOD","FBV 4379","FALSE","WMEEJ3BA7FK799235","austin",-97.70066,30.30126,0,2015-12-05 22:45:43
"1844","Theatre Pass, 78704 Austin",NA,"CE","GOOD",100,"GOOD","CSF 9063","FALSE","WMEEJ3BA4EK733319","austin",-97.75096,30.22764,0,2015-12-05 22:45:43
"1845","W 31 1/2 St 667, 78705 Austin",NA,"CE","GOOD",100,"GOOD","FHB 2866","FALSE","WMEEJ3BAXFK802502","austin",-97.7421,30.29878,0,2015-12-05 22:45:43
"1846","Castle Hill St 1246, 78703 Austin",NA,"CE","GOOD",18,"GOOD","FFD 7834","FALSE","WMEEJ3BA7FK803221","austin",-97.75297,30.27841,0,2015-12-05 22:45:43
"1847","S Mo-Pac Expy, 78746 Austin",NA,"CE","GOOD",63,"GOOD","FJC 9925","FALSE","WMEEJ3BAXFK800989","austin",-97.77258,30.2721,0,2015-12-05 22:45:43
"1848","Hardrock Canyon Apartments",NA,"CE","GOOD",93,"GOOD","CK9 T277","FALSE","WMEEJ3BA3AK416772","austin",-97.75122,30.39674,0,2015-12-05 22:45:43
"1849","Colorado St 838, 78701 Austin",NA,"CE","GOOD",96,"GOOD","CZT 0998","FALSE","WMEEJ3BA3EK748071","austin",-97.7433,30.27066,0,2015-12-05 22:45:43
"1850","Cromwell Cir 2214, 78741 Austin",NA,"CE","GOOD",24,"GOOD","FJD 0197","FALSE","WMEEJ3BA2FK803045","austin",-97.7207,30.23039,0,2015-12-05 22:45:43
"1851","W 25th St 1296, 78705 Austin",NA,"CE","GOOD",63,"GOOD","FHB 1550","FALSE","WMEEJ3BA0FK801746","austin",-97.7514,30.28976,0,2015-12-05 22:45:43
"1852","W 5th St 1790, 78703 Austin",NA,"CE","UNACCEPTABLE",100,"UNACCEPTABLE","CSG 1100","FALSE","WMEEJ3BA1EK733682","austin",-97.76631,30.27618,0,2015-12-05 22:45:43
"1853","Brazos St 630, 78701 Austin",NA,"CE","GOOD",78,"GOOD","CSF 8922","FALSE","WMEEJ3BA7EK734500","austin",-97.7414,30.26802,0,2015-12-05 22:45:43
"1854","Caney St 232, 78702 Austin",NA,"CE","GOOD",100,"GOOD","CZT 0934","FALSE","WMEEJ3BA9EK749595","austin",-97.72119,30.25731,0,2015-12-05 22:45:43
"1855","University Village",NA,"CE","GOOD",39,"GOOD","CK9 T295","FALSE","WMEEJ3BA6AK416751","austin",-97.7118,30.23596,0,2015-12-05 22:45:43
"1856","Penick Dr 5767, 78741 Austin",NA,"CE","GOOD",30,"GOOD","FJC 9791","FALSE","WMEEJ3BA0FK802055","austin",-97.70882,30.22871,0,2015-12-05 22:45:43
"1857","The Parking Spot",NA,"CE","GOOD",45,"GOOD","FHB 2835","FALSE","WMEEJ3BA7FK802103","austin",-97.67598,30.22049,0,2015-12-05 22:45:43
"1858","S Pleasant Valley Rd 2307, 78741 Austin",NA,"CE","GOOD",36,"GOOD","FBV 4477","FALSE","WMEEJ3BA3FK803068","austin",-97.72569,30.22985,0,2015-12-05 22:45:43
"1859","Harmon Ave 4680, 78751 Austin",NA,"CE","GOOD",66,"GOOD","FBV 4488","FALSE","WMEEJ3BAXFK802998","austin",-97.71457,30.30626,0,2015-12-05 22:45:43
"1860","Travis Heights Blvd 2114, 78704 Austin",NA,"CE","GOOD",100,"GOOD","FHB 2857","FALSE","WMEEJ3BA5FK801418","austin",-97.74488,30.23878,0,2015-12-05 22:45:43
"1861","W 9th St 2359, 78703 Austin",NA,"CE","GOOD",30,"GOOD","FBV 4363","FALSE","WMEEJ3BA4FK799595","austin",-97.7714,30.28294,0,2015-12-05 22:45:43
"1862","Chalmers Ave 612, 78702 Austin",NA,"CE","GOOD",100,"GOOD","FFD 7794","FALSE","WMEEJ3BA9FK801650","austin",-97.72442,30.26251,0,2015-12-05 22:45:43
"1863","The Parking Spot",NA,"CE","GOOD",39,"GOOD","FTD 8882","FALSE","WMEEJ3BA2FK802980","austin",-97.67598,30.22049,0,2015-12-05 22:45:43
"1864","El Paso St 550, 78704 Austin",NA,"CE","UNACCEPTABLE",30,"UNACCEPTABLE","FGZ 8815","FALSE","WMEEJ3BAXFK801544","austin",-97.76253,30.23654,0,2015-12-05 22:45:43
"1865","Veterans Dr 2259, 78703 Austin",NA,"CE","GOOD",57,"GOOD","FJC 9934","FALSE","WMEEJ3BA2FK801568","austin",-97.7722,30.27694,0,2015-12-05 22:45:43
"1866","St Elmo Rd W 288, 78745 Austin",NA,"CE","GOOD",66,"GOOD","CSF 9195","FALSE","WMEEJ3BA4EK734809","austin",-97.76948,30.21949,0,2015-12-05 22:45:43
"1867","E 13th St 1974, 78702 Austin",NA,"CE","UNACCEPTABLE",100,"UNACCEPTABLE","CSF 8931","FALSE","WMEEJ3BA9EK733784","austin",-97.71937,30.27488,0,2015-12-05 22:45:43
"1868","Navasota St 528, 78702 Austin",NA,"CE","GOOD",69,"GOOD","FHB 1336","FALSE","WMEEJ3BA0FK800404","austin",-97.72873,30.26312,0,2015-12-05 22:45:43
"1869","Highland Business Center",NA,"CE","UNACCEPTABLE",72,"GOOD","FBV 4493","FALSE","WMEEJ3BA7FK802330","austin",-97.71203,30.32424,0,2015-12-05 22:45:43
"1870","W 7th St 1147, 78703 Austin",NA,"CE","GOOD",39,"GOOD","FBV 4357","FALSE","WMEEJ3BA8FK798160","austin",-97.7558,30.27368,0,2015-12-05 22:45:43
"1871","Fairlawn Ln 1830, 78704 Austin",NA,"CE","GOOD",100,"GOOD","FBV 4385","FALSE","WMEEJ3BA6FK799470","austin",-97.73963,30.24086,0,2015-12-05 22:45:43
"1872","One Texas Center",NA,"CE","GOOD",21,"GOOD","FBV 4389","FALSE","WMEEJ3BA0FK799335","austin",-97.74942,30.25811,0,2015-12-05 22:45:43
"1873","E 5th St 1818, 78702 Austin",NA,"CE","GOOD",54,"GOOD","FHB 2861","FALSE","WMEEJ3BA5FK800771","austin",-97.72394,30.26118,0,2015-12-05 22:45:43
"1874","Pinckney St 4055, 78723 Austin",NA,"CE","GOOD",100,"GOOD","FBV 4435","FALSE","WMEEJ3BA5FK799380","austin",-97.7031,30.29253,0,2015-12-05 22:45:43
"1875","Comal St 1106, 78702 Austin",NA,"CE","GOOD",30,"GOOD","FBV 4367","FALSE","WMEEJ3BA4FK799757","austin",-97.72447,30.27032,0,2015-12-05 22:45:43
"1876","Mueller Blvd 4638, 78723 Austin",NA,"CE","GOOD",100,"GOOD","CSF 9197","FALSE","WMEEJ3BA8EK734506","austin",-97.70697,30.29949,0,2015-12-05 22:45:43
"1877","E 8th St 1603, 78702 Austin",NA,"CE","GOOD",84,"GOOD","FHB 2846","FALSE","WMEEJ3BA0FK801939","austin",-97.72549,30.26473,0,2015-12-05 22:45:43
"1878","Woodbury Dr 3788, 78704 Austin",NA,"CE","GOOD",100,"GOOD","FGZ 8628","FALSE","WMEEJ3BA8FK802370","austin",-97.75994,30.22489,0,2015-12-05 22:45:43
"1879","E 5th St 843, 78702 Austin",NA,"CE","GOOD",90,"GOOD","FBV 4433","FALSE","WMEEJ3BAXFK799391","austin",-97.73422,30.26467,0,2015-12-05 22:45:43
"1880","San Pedro St 2806, 78705 Austin",NA,"CE","GOOD",30,"GOOD","FBV 4388","FALSE","WMEEJ3BA2FK799420","austin",-97.74582,30.29362,0,2015-12-05 22:45:43
"1881","Walnut Ave 1430, 78702 Austin",NA,"CE","GOOD",69,"GOOD","FJC 9790","FALSE","WMEEJ3BA5FK802066","austin",-97.71259,30.27712,0,2015-12-05 22:45:43
"1882","Kramer Station - Brockton Dr",NA,"CE","GOOD",100,"GOOD","GGG 3721","FALSE","WMEEJ3BAXFK801334","austin",-97.71756,30.39338,0,2015-12-05 22:45:43
"1883","Dean Keaton and Whitis",NA,"CE","GOOD",15,"GOOD","FHB 1333","FALSE","WMEEJ3BA6FK800603","austin",-97.74003,30.28978,0,2015-12-05 22:45:43
"1884","Rosedale Ave 3918, 78756 Austin",NA,"CE","GOOD",48,"GOOD","FHB 2834","FALSE","WMEEJ3BA5FK802021","austin",-97.74653,30.30949,0,2015-12-05 22:45:43
"1885","Adam L Chapa Sr St 156, 78702 Austin",NA,"CE","GOOD",87,"GOOD","CZS 9752","FALSE","WMEEJ3BA3EK748958","austin",-97.72345,30.25729,0,2015-12-05 22:45:43
"1886","E 5th St 703, 78701 Austin",NA,"CE","GOOD",75,"GOOD","FHB 0205","FALSE","WMEEJ3BA9FK802183","austin",-97.73633,30.2652,0,2015-12-05 22:45:43
"1887","Hampton Rd 3296, 78705 Austin",NA,"CE","GOOD",96,"GOOD","FJC 9938","FALSE","WMEEJ3BA3FK801871","austin",-97.72732,30.293,0,2015-12-05 22:45:43
"1888","Comal St 662, 78702 Austin",NA,"CE","GOOD",42,"GOOD","FJC 9935","FALSE","WMEEJ3BAXFK801690","austin",-97.7263,30.26366,0,2015-12-05 22:45:43
"1889","Angelina St 1124, 78702 Austin",NA,"CE","GOOD",90,"GOOD","CZS 9754","FALSE","WMEEJ3BA0EK748061","austin",-97.72456,30.26824,0,2015-12-05 22:45:43
"1890","The Parking Spot",NA,"CE","UNACCEPTABLE",60,"GOOD","CSG 1540","FALSE","WMEEJ3BA8EK733842","austin",-97.67598,30.22049,0,2015-12-05 22:45:43
"1891","Mill St 832, 78702 Austin",NA,"CE","GOOD",72,"GOOD","FHB 0247","FALSE","WMEEJ3BA4FK802141","austin",-97.71911,30.26312,0,2015-12-05 22:45:43
"1892","Durwood St 2594, 78704 Austin",NA,"CE","GOOD",75,"GOOD","FBV 4437","FALSE","WMEEJ3BA9FK799298","austin",-97.75954,30.23875,0,2015-12-05 22:45:43
"1893","Sylvan Dr 1618, 78741 Austin",NA,"CE","GOOD",100,"GOOD","FJC 9936","FALSE","WMEEJ3BA2FK801781","austin",-97.73562,30.24053,0,2015-12-05 22:45:43
"1894","Chicon St 160, 78702 Austin",NA,"CE","GOOD",54,"GOOD","FHB 0245","FALSE","WMEEJ3BA6FK800908","austin",-97.72432,30.25771,0,2015-12-05 22:45:43
"1895","Red River St 2415, 78705 Austin",NA,"CE","GOOD",66,"GOOD","FJC 9779","FALSE","WMEEJ3BA0FK802847","austin",-97.72743,30.28531,0,2015-12-05 22:45:43
"1896","One Texas Center",NA,"CE","GOOD",18,"GOOD","FHB 2845","FALSE","WMEEJ3BA4FK801863","austin",-97.74942,30.25811,0,2015-12-05 22:45:43
"1897","Kingsbury St 1104, 78703 Austin",NA,"CE","GOOD",30,"UNACCEPTABLE","CSF 8923","FALSE","WMEEJ3BA0EK734600","austin",-97.75148,30.28093,0,2015-12-05 22:45:43
"1898","East Ave 56, 78701 Austin",NA,"CE","GOOD",72,"GOOD","FGZ 8812","FALSE","WMEEJ3BA9FK802345","austin",-97.73828,30.25729,0,2015-12-05 22:45:43
"1899","The Parking Spot",NA,"CE","GOOD",100,"GOOD","FBV 4422","FALSE","WMEEJ3BA5FK799802","austin",-97.67598,30.22049,0,2015-12-05 22:45:43
"1900","Kingsbury St 1221, 78703 Austin",NA,"CE","GOOD",100,"GOOD","FBV 4439","FALSE","WMEEJ3BA8FK799261","austin",-97.75252,30.28128,0,2015-12-05 22:45:43
